pg_transaction_id,pg_resp_code,pg_resp_message,invoice_id,booked_payment_id,fa_id,amount,updated_date
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683318371,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684078804,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405458,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685402629,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685386682,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683793040,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683898849,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423694,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683830165,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418193,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683995804,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683899942,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683315624,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685169944,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161753,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684017955,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684083373,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684499449,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323034,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683917517,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684454707,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684083077,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423593,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685036401,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684017383,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685392972,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683898600,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683818249,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684720591,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683603724,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685299637,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560363,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196058,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418587,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684163381,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685419350,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684769713,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683910754,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685311974,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684158151,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685317518,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684003190,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683132921,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684561918,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684943628,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389430,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684771016,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684557561,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685393929,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684371808,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685273434,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684456277,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684551446,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560393,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682833175,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685398611,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683911339,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683793117,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683910654,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684468771,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683325823,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685460205,2.87,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684145163,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685419379,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682821053,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683321616,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684015114,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684013749,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683315718,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684079549,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380901,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685320062,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684082993,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684375668,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395538,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683547378,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684159253,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685412892,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310517,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685384961,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685317145,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683603005,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683913646,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685040341,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161716,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684074904,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685380677,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682821379,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323480,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684381371,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684081832,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685313886,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323522,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683320665,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274779,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682951680,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403444,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685272382,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684084654,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685396264,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684728982,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685118487,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380255,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685463345,2.87,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684501033,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683322809,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685379886,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684469972,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684553703,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683792965,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685385250,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685424252,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683827177,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684160920,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684377308,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682830681,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274833,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685311411,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684450074,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682951113,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685220296,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685402625,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684081009,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685398888,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684647826,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684369021,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683326113,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309867,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684559711,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685421701,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684159481,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685319638,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684016906,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683547910,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685399010,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196075,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405032,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684072701,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683904525,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395003,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685413303,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685386786,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274312,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684010586,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685383069,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684018969,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685306232,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684457875,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323128,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685417345,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685413158,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685272717,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685108520,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685314324,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685411977,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685382157,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684441923,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685319591,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684553211,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683914688,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685416865,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395901,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685319488,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684333644,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685379060,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684155063,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683913221,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422223,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423452,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684155923,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685084448,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684381533,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685315465,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685273416,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685215413,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684081928,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387782,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403102,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387318,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683815652,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684072699,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684454596,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683815594,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684954754,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684015826,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685215383,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684083698,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685319902,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683321283,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684158296,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685192927,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685304030,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685396929,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682832593,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683319841,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418523,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387394,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685265932,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684555958,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685216147,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684074918,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685407666,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685394611,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682950967,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682833944,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685074041,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684454540,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685404788,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685211534,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684081981,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684371040,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682947790,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684155156,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683607557,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684371784,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380119,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684381900,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685199660,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683821571,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685385142,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685412936,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274299,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685192966,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387258,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685322982,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683792054,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682985925,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685380874,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684499654,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684085067,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682871253,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684382470,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684553181,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684383040,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685313209,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682814747,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685420386,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403094,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405124,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685412751,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684072582,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685383089,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685462997,2.87,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685318729,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685413778,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684374840,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685382437,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309381,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684374835,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685396209,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682869880,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685463371,2.87,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685394590,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684080117,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405786,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403077,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685424091,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683910534,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395660,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684468783,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684951020,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161101,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684163301,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684768252,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682833227,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422108,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685221174,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684017195,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685447036,2.87,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684729621,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684334688,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683904518,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684497607,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309863,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389168,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395491,22.966,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684448021,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387871,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685390480,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683738434,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684006334,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275280,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685311472,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405037,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683732302,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683791016,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684081215,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685314918,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684020181,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685384552,26.793,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682927159,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405531,22.009,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683914639,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682988819,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684446543,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422531,17.223,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685410293,20.094,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684759333,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684157065,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684497015,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560149,27.75,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387829,23.922,45413.016
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685194300,27.75,45413.016
